BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,StateCode2,ServiceAreaId,ServiceAreaName,CoverEntireState,County,PartialCounty,RowNumber,MarketCoverage,DentalOnlyPlan
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51683.0,No,31,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51683.0,No,31,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51685.0,No,32,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51685.0,No,32,SHOP (Small Group),False
2014,VA,97762,SERFF,4,2014-01-22 11:51:12,97762,VA,VAS001,Service Area - DIC VA,Yes,51685.0,No,13,Individual,True
2014,VA,97762,SERFF,4,2014-01-22 11:51:12,97762,VA,VAS001,Service Area - DIC VA,Yes,51685.0,No,13,SHOP (Small Group),True
2014,VA,97927,SERFF,3,2013-11-27 09:24:34,97927,VA,VAS001,Statewide,Yes,51685.0,No,13,SHOP (Small Group),True
2014,VA,97927,SERFF,3,2013-11-27 09:24:34,97927,VA,VAS001,Statewide,Yes,51685.0,No,13,Individual,True
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS001,Carelink-Bon Secours,No,51041.0,No,13,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS001,Carelink-Bon Secours,No,51085.0,No,14,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS001,Carelink-Bon Secours,No,51087.0,No,15,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS001,Carelink-Bon Secours,No,51760.0,No,16,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS002,Carelink-Southside,No,51590.0,No,17,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS002,Carelink-Southside,No,51089.0,No,18,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS002,Carelink-Southside,No,51690.0,No,19,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS002,Carelink-Southside,No,51143.0,No,20,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51003.0,No,21,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51015.0,No,22,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51023.0,No,23,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51540.0,No,24,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51045.0,No,25,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51065.0,No,26,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51067.0,No,27,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51071.0,No,28,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51079.0,No,29,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51121.0,No,30,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51125.0,No,31,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51155.0,No,32,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51750.0,No,33,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51161.0,No,34,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51770.0,No,35,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51775.0,No,36,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51790.0,No,37,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,VAS003,CoventryOne,No,51820.0,No,38,Individual,False
2014,WV,31274,SERFF,9,2014-03-14 10:14:14,31274,WV,WVS001,Statewide PPO,Yes,51820.0,No,13,Individual,False
2014,WV,31274,SERFF,9,2014-03-14 10:14:14,31274,WV,WVS001,Statewide PPO,Yes,51820.0,No,13,SHOP (Small Group),False
2014,WV,34848,SERFF,4,2013-09-11 14:31:09,34848,WV,WVS001,WV FFS Exchange,Yes,51820.0,No,13,SHOP (Small Group),True
2014,WV,52120,SERFF,1,2013-08-01 21:15:43,52120,WV,WVS001,West Virginia Service Area,Yes,51820.0,No,13,SHOP (Small Group),True
2014,WV,53843,SERFF,5,2014-01-21 11:24:32,53843,WV,WVS001,Service Area - DIC WV,Yes,51820.0,No,13,Individual,True
2014,WV,53843,SERFF,5,2014-01-21 11:24:32,53843,WV,WVS001,Service Area - DIC WV,Yes,51820.0,No,13,SHOP (Small Group),True
2014,WV,76526,SERFF,8,2014-01-21 11:24:32,76526,WV,WVS001,Service Area - DDWV WV,Yes,51820.0,No,13,SHOP (Small Group),True
2014,WV,76526,SERFF,8,2014-01-21 11:24:32,76526,WV,WVS001,Service Area - DDWV WV,Yes,51820.0,No,13,Individual,True
2014,WV,96480,SERFF,5,2013-09-11 14:31:09,96480,WV,WVS001,DentalGuard Preferred - PPO,Yes,51820.0,No,13,SHOP (Small Group),True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51059.0,Yes,15,SHOP (Small Group),False
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51600.0,No,16,Individual,True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51600.0,No,16,SHOP (Small Group),False
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51600.0,No,16,SHOP (Small Group),True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51610.0,No,17,SHOP (Small Group),False
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51610.0,No,17,Individual,True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51610.0,No,17,SHOP (Small Group),True
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51775.0,No,108,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51775.0,No,108,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51169.0,No,109,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51169.0,No,109,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51171.0,No,110,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51171.0,No,110,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51173.0,No,111,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51173.0,No,111,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51175.0,No,112,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51175.0,No,112,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51177.0,No,113,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51177.0,No,113,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51179.0,No,114,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51179.0,No,114,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51790.0,No,115,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51790.0,No,115,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51800.0,No,116,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51800.0,No,116,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51181.0,No,117,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51181.0,No,117,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51183.0,No,118,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51183.0,No,118,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51185.0,No,119,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51185.0,No,119,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51810.0,No,120,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51810.0,No,120,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51187.0,No,121,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51187.0,No,121,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51191.0,No,122,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51191.0,No,122,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51193.0,No,123,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51193.0,No,123,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51830.0,No,124,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51830.0,No,124,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51840.0,No,125,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51840.0,No,125,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51195.0,No,126,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51195.0,No,126,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51197.0,No,127,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51197.0,No,127,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51199.0,No,128,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51199.0,No,128,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51059.0,Yes,129,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51059.0,Yes,129,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51153.0,No,130,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51153.0,No,130,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51515.0,No,131,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51515.0,No,131,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51530.0,No,132,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51530.0,No,132,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51570.0,No,133,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51570.0,No,133,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51580.0,No,134,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51580.0,No,134,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51595.0,No,135,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51595.0,No,135,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51620.0,No,136,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51620.0,No,136,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51640.0,No,137,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51640.0,No,137,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51670.0,No,138,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51670.0,No,138,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51678.0,No,139,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51678.0,No,139,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51720.0,No,140,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51720.0,No,140,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51820.0,No,141,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51820.0,No,141,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51685.0,No,142,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51685.0,No,142,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51013.0,No,13,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51013.0,No,13,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51059.0,No,14,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51059.0,No,14,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51153.0,No,15,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51153.0,No,15,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51177.0,No,16,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51177.0,No,16,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51179.0,No,17,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51179.0,No,17,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51107.0,No,18,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51107.0,No,18,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51033.0,Yes,19,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51033.0,Yes,19,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51047.0,Yes,20,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51047.0,Yes,20,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51061.0,Yes,21,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51061.0,Yes,21,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51085.0,Yes,22,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51085.0,Yes,22,SHOP (Small Group),False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,VAS001,Service Area 001,No,51109.0,Yes,23,Individual,False
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51107.0,Yes,18,Individual,True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51107.0,Yes,18,SHOP (Small Group),True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51107.0,Yes,18,SHOP (Small Group),False
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51153.0,Yes,19,Individual,True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51153.0,Yes,19,SHOP (Small Group),True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,VAS001,NoVa,No,51153.0,Yes,19,SHOP (Small Group),False
2014,VA,42808,SERFF,3,2013-11-27 09:24:34,42808,VA,VAS001,DentalGuard Preferred - PPO,Yes,51153.0,No,13,SHOP (Small Group),True
2014,VA,44721,SERFF,1,2013-08-01 21:15:43,44721,VA,VAS001,Virginia Service Area,Yes,51153.0,No,13,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51510.0,No,13,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51510.0,No,13,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51007.0,No,14,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51007.0,No,14,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51013.0,No,15,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51013.0,No,15,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51033.0,No,16,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51033.0,No,16,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51036.0,No,17,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51036.0,No,17,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51550.0,No,18,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51550.0,No,18,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51041.0,No,19,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51041.0,No,19,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51043.0,No,20,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51043.0,No,20,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51047.0,No,21,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51047.0,No,21,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51053.0,No,22,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51053.0,No,22,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51057.0,No,23,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51057.0,No,23,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51059.0,No,24,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51059.0,No,24,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51600.0,No,25,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51600.0,No,25,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51610.0,No,26,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51610.0,No,26,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51061.0,No,27,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51061.0,No,27,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51069.0,No,28,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51069.0,No,28,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51630.0,No,29,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51630.0,No,29,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51073.0,No,30,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51073.0,No,30,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51075.0,No,31,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51075.0,No,31,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51650.0,No,32,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51650.0,No,32,Individual,True
