DentalOnlyPlan,HIOSProductId,IssuerId,MarketCoverage,NetworkId,PlanId,PlanMarketingName,PlanType,QHPNonQHPTypeId,RowNumber,ServiceAreaId,StandardComponentId,StateCode,TIN,UniquePlanDesign,WellnessProgramOffered,ChildOnlyOffering_Adult-Only,ChildOnlyOffering_Allows Adult and Child-Only,ChildOnlyOffering_Child-Only,CSRVariationType_73% AV Level Silver Plan,CSRVariationType_87% AV Level Silver Plan,CSRVariationType_94% AV Level Silver Plan,CSRVariationType_Limited Cost Sharing Plan Variation,CSRVariationType_Standard  On Exchange Plan,CSRVariationType_Standard Bronze Off Exchange Plan,CSRVariationType_Standard Bronze On Exchange Plan,CSRVariationType_Standard Catastrophic Off Exchange Plan,CSRVariationType_Standard Catastrophic On Exchange Plan,CSRVariationType_Standard Gold Off Exchange Plan,CSRVariationType_Standard Gold On Exchange Plan,CSRVariationType_Standard High Off Exchange Plan,CSRVariationType_Standard High On Exchange Plan,CSRVariationType_Standard Low Off Exchange Plan,CSRVariationType_Standard Low On Exchange Plan,CSRVariationType_Standard Platinum  On Exchange Plan,CSRVariationType_Standard Platinum Off Exchange Plan,CSRVariationType_Standard Platinum On Exchange Plan,CSRVariationType_Standard Silver Off Exchange Plan,CSRVariationType_Standard Silver On Exchange Plan,CSRVariationType_Zero Cost Sharing Plan Variation,IsNewPlan_Existing,IsNewPlan_New,IssuerId_scaled,Metal_Bronze,Metal_Gold,Metal_Other,Metal_Platinum,Metal_Silver
0,7126831000009,0.6806671265493224,1,31000N002,71268310000090001-00,CoOportunity Choice UI Health Alliance Platinum,1,2,4,310002,71268310000090001,31,45-3468530,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6806671265493224,0,0,0,1,0
0,7126831000010,0.6806671265493224,1,31000N003,71268310000100002-00,CoOportunity Preferred UI Health Alliance Gold,3,2,6,310003,71268310000100002,31,45-3468530,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6806671265493224,0,1,0,0,0
0,7498031000001,0.7219675560203832,1,31000N001,74980310000010004-00,Avera $750 / 30% coinsurance,1,2,4,310001,74980310000010004,31,46-0451539,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7219675560203832,0,1,0,0,0
0,6059732000017,0.5619395180133069,0,32000N002,60597320000170005-00,BrightIdea Balance Bronze 6350,0,2,8,320002,60597320000170005,32,93-0245545,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5619395180133069,1,0,0,0,0
0,6059732000019,0.5619395180133069,1,32000N001,60597320000190014-01,SmartHealth Balance Gold 500,0,2,9,320003,60597320000190014,32,93-0245545,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5619395180133069,0,1,0,0,0
0,2600232000001,0.1770288613453793,0,32000N001,26002320000010005-01,SelectHealth Preference Silver 1000,2,2,13,320002,26002320000010005,32,87-0409820,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1770288613453793,0,0,0,0,1
0,7498031000002,0.7219675560203832,0,31000N001,74980310000020001-00,"Avera MyPlan $1,500 / 20% Coinsurance",1,2,4,310001,74980310000020001,31,46-0451539,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7219675560203832,0,1,0,0,0
0,2600232000003,0.1770288613453793,1,32000N001,26002320000030002-00,SelectHealth Signature $250 w/office ded waiver,2,2,4,320001,26002320000030002,32,87-0409820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1770288613453793,0,1,0,0,0
0,7763831000008,0.7515409777698658,1,31000N001,77638310000080003-01,Pathfinder POS QHDHP 1750/3500 20% 5000/10000 Rx2,2,2,13,310001,77638310000080003,31,37-1354502,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7515409777698658,0,0,0,0,1
0,2012921000029,0.11168472818709807,0,21000N001,20129210000290001-02,Guide H8000 QHDHP 1750/3500 20% 5500/11000 Rx2,0,2,28,210001,20129210000290001,21,37-1260731,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.11168472818709807,0,0,0,0,1
0,8593031000006,0.8437993724826988,1,31000N001,85930310000060001-00,Simplicity $500,0,2,4,310001,85930310000060001,31,91-1842494,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8437993724826988,0,0,0,1,0
0,7763831000016,0.7515409777698658,1,31000N001,77638310000160002-00,Guide H8000 QHDHP 1500/3000 30% 5250/10500 Rx3,0,2,4,310001,77638310000160002,31,37-1354502,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7515409777698658,0,0,0,0,1
0,7763831000007,0.7515409777698658,1,31000N001,77638310000070002-00,Pathfinder POS 1750/3500 30% 5500/11000 Rx3,2,2,8,310001,77638310000070002,31,37-1354502,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7515409777698658,0,0,0,0,1
0,7763831000015,0.7515409777698658,1,31000N001,77638310000150002-01,Guide H8000 30/60 2400/4800 30% 6000/12000 Rx3,0,2,5,310001,77638310000150002,31,37-1354502,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7515409777698658,0,0,0,0,1
0,6059732000018,0.5619395180133069,1,32000N004,60597320000180001-00,SmartAlliance Value Bronze 3000,0,2,4,320001,60597320000180001,32,93-0245545,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5619395180133069,1,0,0,0,0
0,6059732000015,0.5619395180133069,0,32000N004,60597320000150001-01,SmartAlliance Catastrophic,0,1,4,320001,60597320000150001,32,93-0245545,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5619395180133069,0,0,1,0,0
0,6059732000016,0.5619395180133069,0,32000N004,60597320000160002-03,SmartAlliance Value Bronze 3000,0,2,11,320001,60597320000160002,32,93-0245545,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5619395180133069,1,0,0,0,0
0,5976532000003,0.5526825252008278,0,32000N001,59765320000030001-03,BridgeSpan Exchange Bronze HSA,1,1,6,320001,59765320000030001,32,87-0388069,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5526825252008278,1,0,0,0,0
0,5976532000004,0.5526825252008278,0,32000N001,59765320000040001-01,BridgeSpan Exchange Catastrophic,1,1,4,320001,59765320000040001,32,87-0388069,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5526825252008278,0,0,1,0,0
0,5976532000001,0.5526825252008278,0,32000N001,59765320000010001-01,BridgeSpan Exchange Gold,1,1,4,320001,59765320000010001,32,87-0388069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5526825252008278,0,1,0,0,0
0,2012921000034,0.11168472818709807,0,21000N001,20129210000340003-03,Pathfinder POS 30/60 2400/4800/30% 5500/11000 Rx5,2,2,7,210001,20129210000340003,21,37-1260731,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11168472818709807,0,0,0,0,1
0,6158932000161,0.5729767017512628,0,32000N001,61589320001610001-03,Silver Choice,1,2,7,320001,61589320001610001,32,82-0344294,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000198,0.5729767017512628,1,32000N001,61589320001980001-00,Bronze Choice 3000,1,2,4,320001,61589320001980001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000168,0.5729767017512628,0,32000N002,61589320001680001-00,Platinum Connect Southwest,2,2,4,320002,61589320001680001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5729767017512628,0,0,0,1,0
0,5976532000002,0.5526825252008278,0,32000N001,59765320000020001-01,BridgeSpan Exchange Silver,1,1,7,320001,59765320000020001,32,87-0388069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5526825252008278,0,0,0,0,1
0,6158932000196,0.5729767017512628,1,32000N001,61589320001960001-01,Gold Choice 2000,1,2,5,320001,61589320001960001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000195,0.5729767017512628,1,32000N001,61589320001950001-00,Gold Choice 1000,1,2,6,320001,61589320001950001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000215,0.5729767017512628,1,32000N005,61589320002150001-01,Bronze Point 3000,2,2,7,320001,61589320002150001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000206,0.5729767017512628,1,32000N003,61589320002060001-01,Gold Connect East 2000,2,2,21,320003,61589320002060001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000163,0.5729767017512628,0,32000N001,61589320001630001-03,Gold Choice,1,2,21,320001,61589320001630001,32,82-0344294,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000212,0.5729767017512628,1,32000N005,61589320002120001-00,Gold Point 1000,2,2,22,320001,61589320002120001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000167,0.5729767017512628,0,32000N002,61589320001670001-00,Gold Connect Southwest,2,2,22,320002,61589320001670001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000194,0.5729767017512628,1,32000N001,61589320001940001-00,Gold Choice 500,1,2,8,320001,61589320001940001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000211,0.5729767017512628,1,32000N005,61589320002110001-00,Gold Point 500,2,2,24,320001,61589320002110001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000180,0.5729767017512628,0,32000N003,61589320001800001-01,Silver Connect East No Deductible,2,2,52,320003,61589320001800001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000205,0.5729767017512628,1,32000N003,61589320002050001-00,Gold Connect East 1000,2,2,16,320003,61589320002050001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000162,0.5729767017512628,0,32000N001,61589320001620001-05,Silver Choice No Deductible,1,2,16,320001,61589320001620001,32,82-0344294,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000166,0.5729767017512628,0,32000N002,61589320001660001-02,Silver Connect Southwest No Deductible,2,2,46,320002,61589320001660001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5729767017512628,0,0,0,0,1
0,2012921000031,0.11168472818709807,1,21000N001,20129210000310001-00,Pathfinder POS 20/40 1200/2400 20% 4000/8000 RX2,2,2,4,210001,20129210000310001,21,37-1260731,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11168472818709807,0,1,0,0,0
0,2012921000032,0.11168472818709807,1,21000N001,20129210000320001-00,Guide H8000 25/50 1600/3200 10% 4000/8000 RX2,0,2,6,210001,20129210000320001,21,37-1260731,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11168472818709807,0,1,0,0,0
0,2012921000028,0.11168472818709807,1,21000N001,20129210000280003-01,Pathfinder POS QHDHP 1750/3500 20% 5000/10000 RX2,2,2,9,210001,20129210000280003,21,37-1260731,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.11168472818709807,0,0,0,0,1
0,2012921000030,0.11168472818709807,0,21000N001,20129210000300002-01,Pathfinder POS QHDHP 2100/4200 0% 2100/4200 RxDed,2,2,9,210001,20129210000300002,21,37-1260731,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.11168472818709807,0,1,0,0,0
0,6158932000181,0.5729767017512628,0,32000N003,61589320001810001-00,Gold Connect East,2,2,26,320003,61589320001810001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000213,0.5729767017512628,1,32000N005,61589320002130001-00,Gold Point 2000,2,2,26,320001,61589320002130001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000210,0.5729767017512628,1,32000N001,61589320002100001-00,Bronze HSA Saver,1,2,6,320001,61589320002100001,32,82-0344294,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000160,0.5729767017512628,0,32000N001,61589320001600001-02,Bronze Choice,1,2,6,320001,61589320001600001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000199,0.5729767017512628,1,32000N002,61589320001990001-00,Gold Connect Southwest 500,2,2,10,320002,61589320001990001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000201,0.5729767017512628,1,32000N002,61589320002010001-00,Gold Connect Southwest 2000,2,2,12,320002,61589320002010001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000200,0.5729767017512628,1,32000N002,61589320002000001-00,Gold Connect Southwest 1000,2,2,14,320002,61589320002000001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000204,0.5729767017512628,1,32000N003,61589320002040001-00,Gold Connect East 500,2,2,18,320003,61589320002040001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,1,0,0,0
0,6158932000165,0.5729767017512628,0,32000N002,61589320001650001-00,Silver Connect Southwest,2,2,30,320002,61589320001650001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000179,0.5729767017512628,0,32000N003,61589320001790001-00,Silver Connect East,2,2,37,320003,61589320001790001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,3609621000079,0.28933665635639416,0,21000N002,36096210000790005-00,Blue Choice Bronze PPO 005,1,2,4,210002,36096210000790005,21,36-1236610,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28933665635639416,1,0,0,0,0
0,3567021000006,0.28459689801731236,0,21000N001,35670210000060003-02,Bronze $15 Copay PPO Plan,1,2,6,210001,35670210000060003,21,75-1296086,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.28459689801731236,1,0,0,0,0
0,3567021000007,0.28459689801731236,0,21000N002,35670210000070003-00,Bronze $10 Copay PPO Carelink from Coventry,1,2,8,210002,35670210000070003,21,75-1296086,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28459689801731236,1,0,0,0,0
0,3609621000080,0.28933665635639416,1,21000N002,36096210000800002-00,Blue Choice Gold PPO 002,1,2,12,210002,36096210000800002,21,36-1236610,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28933665635639416,0,1,0,0,0
0,6158932000209,0.5729767017512628,1,32000N001,61589320002090001-00,Silver HSA Saver,1,2,4,320001,61589320002090001,32,82-0344294,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000164,0.5729767017512628,0,32000N002,61589320001640001-00,Bronze Connect Southwest,2,2,8,320002,61589320001640001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000178,0.5729767017512628,0,32000N003,61589320001780001-00,Bronze Connect East,2,2,12,320003,61589320001780001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000203,0.5729767017512628,1,32000N002,61589320002030001-00,Bronze Connect Southwest 3000,2,2,8,320002,61589320002030001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000208,0.5729767017512628,1,32000N003,61589320002080001-00,Bronze Connect East 3000,2,2,10,320003,61589320002080001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000197,0.5729767017512628,1,32000N001,61589320001970001-00,Silver Choice 2000,1,2,4,320001,61589320001970001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000169,0.5729767017512628,0,32000N001,61589320001690001-00,Bronze H.S.A. Saver,1,2,4,320001,61589320001690001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,1,0,0,0,0
0,6158932000214,0.5729767017512628,1,32000N005,61589320002140001-00,Silver Point 2000,2,2,6,320001,61589320002140001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,2012921000027,0.11168472818709807,1,21000N001,20129210000270001-00,Guide H8000 QHDHP 1750/3500 20% 5500/11000 RX2,0,2,12,210001,20129210000270001,21,37-1260731,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11168472818709807,0,0,0,0,1
0,3609621000077,0.28933665635639416,1,21000N001,36096210000770002-00,Blue PPO Gold 002,1,2,4,210001,36096210000770002,21,36-1236610,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28933665635639416,0,1,0,0,0
0,3609621000082,0.28933665635639416,1,21000N003,36096210000820003-01,Blue Precision Bronze H8000 003,0,2,5,210003,36096210000820003,21,36-1236610,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28933665635639416,1,0,0,0,0
0,3609621000081,0.28933665635639416,0,21000N003,36096210000810003-02,Blue Precision Bronze H8000 003,0,2,6,210003,36096210000810003,21,36-1236610,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.28933665635639416,1,0,0,0,0
0,3609621000076,0.28933665635639416,0,21000N001,36096210000760010-00,Blue Security PPO 010,1,2,4,210001,36096210000760010,21,36-1236610,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28933665635639416,0,0,1,0,0
0,5828821000038,0.5362491377200205,0,21000N002,58288210000380018-03,Humana Connect Platinum 1000/1500 Plan,0,2,33,210002,58288210000380018,21,61-1013183,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5362491377200205,0,0,0,1,0
0,7254721000007,0.6948975277598523,0,21000N001,72547210000070004-00,Aetna AdvantagePlus 5500 PD,1,2,4,210001,72547210000070004,21,06-6033492,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6948975277598523,1,0,0,0,0
0,6158932000170,0.5729767017512628,0,32000N001,61589320001700001-00,Covered Choice,1,2,8,320001,61589320001700001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,0,1,0,0
0,6158932000202,0.5729767017512628,1,32000N002,61589320002020001-00,Silver Connect Southwest 2000,2,2,8,320002,61589320002020001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000190,0.5729767017512628,0,32000N002,61589320001900001-00,Covered Connect Southwest,2,2,10,320002,61589320001900001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,0,1,0,0
0,6158932000207,0.5729767017512628,1,32000N003,61589320002070001-00,Silver Connect East 2000,2,2,10,320003,61589320002070001,32,82-0344294,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5729767017512628,0,0,0,0,1
0,6158932000191,0.5729767017512628,0,32000N003,61589320001910001-00,Covered Connect East,2,2,12,320003,61589320001910001,32,82-0344294,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5729767017512628,0,0,1,0,0
0,7976321000001,0.775184138498854,0,21000N001,79763210000010002-04,Land of Lincoln National Preferred PPO Plan,1,2,12,210001,79763210000010002,21,90-0962741,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,0,0,0,0,1
0,6830321000068,0.6476779634615812,0,21000N001,68303210000680005-05,Humana National Preferred Silver 3650/3650 Plan,1,2,15,210001,68303210000680005,21,39-1263473,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6476779634615812,0,0,0,0,1
0,7976321000008,0.775184138498854,1,21000N001,79763210000080003-00,Land of Lincoln National Preferred PPO Plan,1,2,8,210001,79763210000080003,21,90-0962741,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,1,0,0,0,0
0,7976321000003,0.775184138498854,0,21000N001,79763210000030002-00,Land of Lincoln National Complete PPO Plan,1,2,8,210001,79763210000030002,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.775184138498854,0,0,0,0,1
0,7976321000004,0.775184138498854,0,21000N001,79763210000040003-02,Land of Lincoln National Premier PPO Plan,1,2,6,210001,79763210000040003,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.775184138498854,1,0,0,0,0
0,7976321000007,0.775184138498854,0,21000N001,79763210000070001-02,Land of Lincoln National Freedom PPO Plan,1,2,6,210002,79763210000070001,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.775184138498854,0,1,0,0,0
0,7976321000014,0.775184138498854,1,21000N001,79763210000140002-01,Land of Lincoln National Freedom PPO Plan,1,2,7,210002,79763210000140002,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.775184138498854,0,0,0,0,1
0,7976321000013,0.775184138498854,1,21000N001,79763210000130001-00,Land of Lincoln National Choice PPO Plan,1,2,4,210002,79763210000130001,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,0,1,0,0,0
0,7976321000010,0.775184138498854,1,21000N001,79763210000100001-00,Land of Lincoln National Complete PPO Plan,1,2,4,210001,79763210000100001,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,0,1,0,0,0
0,7976321000002,0.775184138498854,0,21000N001,79763210000020001-00,Land of Lincoln National Confidence PPO Plan,1,2,4,210001,79763210000020001,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,0,1,0,0,0
0,9660121000017,0.9625269810187143,0,21000N001,96601210000170002-02,Silver $15 Copay PPO Plan,1,2,6,210001,96601210000170002,21,37-1241037,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9625269810187143,0,0,0,0,1
0,7976321000009,0.775184138498854,1,21000N001,79763210000090001-00,Land of Lincoln National Confidence PPO Plan,1,2,4,210001,79763210000090001,21,90-0962741,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,0,1,0,0,0
0,7976321000006,0.775184138498854,0,21000N001,79763210000060003-00,Land of Lincoln National Choice PPO Plan,1,2,4,210002,79763210000060003,21,90-0962741,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775184138498854,1,0,0,0,0
